country,year,VC_investment,iso3c
Ireland,2008,0.0438182098287847,IRL
Ireland,2009,0.0460998589062707,IRL
Ireland,2010,0.0305934266291005,IRL
Ireland,2011,0.0352446769923499,IRL
Ireland,2012,0.046174594069471,IRL
Ireland,2013,0.0620907440392945,IRL
Ireland,2014,0.0457539090255491,IRL
Ireland,2015,0.0336115984794745,IRL
Ireland,2016,0.072611639002616,IRL
Ireland,2017,0.0421824153623382,IRL
Ireland,2018,0.108174176702175,IRL
Ireland,2019,0.0407126061360445,IRL
Ireland,2020,0.0650850815763208,IRL
Ireland,2021,0.047366184114887,IRL
Ireland,2022,0.0770512813565163,IRL
Ireland,2023,0.0506504918105304,IRL
Ireland,2024,0.0485255609481672,IRL
Israel,2007,0.649755166956174,ISR
Israel,2008,0.632506752516269,ISR
Israel,2009,0.347843832415203,ISR
Israel,2010,0.370009624783281,ISR
Israel,2011,0.459226620263238,ISR
Israel,2012,0.329758873419909,ISR
Israel,2013,0.300703321550411,ISR
Israel,2014,0.67766357900206,ISR
Israel,2015,0.921563261528116,ISR
Israel,2016,0.947787906204221,ISR
Israel,2017,1.15095379295158,ISR
Israel,2018,1.34662781837749,ISR
Israel,2019,1.83686806191914,ISR
Israel,2020,2.44768888409624,ISR
Israel,2021,4.75558744672056,ISR
Israel,2022,2.82265065005766,ISR
Israel,2023,1.27882210529399,ISR
Italy,2007,0.0079401057499182,ITA
Italy,2008,0.0107542622434416,ITA
Italy,2009,0.0058008294343525,ITA
Italy,2010,0.0047788888697021,ITA
Italy,2011,0.0064395640698251,ITA
Italy,2012,0.0061868220159663,ITA
Italy,2013,0.0048159438590473,ITA
Italy,2014,0.0032031362823211,ITA
Italy,2015,0.004549720247282,ITA
Italy,2016,0.0045272888552317,ITA
Italy,2017,0.0050366550954434,ITA
Italy,2018,0.0095067334130174,ITA
Italy,2019,0.0106985999590611,ITA
Italy,2020,0.0206940259441321,ITA
Italy,2021,0.0236842068634442,ITA
Italy,2022,0.0350160659527294,ITA
Italy,2023,0.0301557611673062,ITA
Italy,2024,0.0302992380112065,ITA
Japan,2009,0.0176789668394895,JPN
Japan,2010,0.0223923132367723,JPN
Japan,2011,0.0249269831397498,JPN
Japan,2012,0.0204800362400949,JPN
Japan,2013,0.0357381151731429,JPN
Japan,2014,0.022570841731866,JPN
Japan,2015,0.0249613266721069,JPN
Japan,2016,0.0273346209499423,JPN
Japan,2017,0.0340461385754034,JPN
Japan,2018,0.0453442959700567,JPN
Japan,2019,0.0488967053518518,JPN
Japan,2020,0.0410454260765493,JPN
Japan,2021,0.0601553189720389,JPN
Japan,2022,0.0574659325697173,JPN
Japan,2023,0.0451080185001071,JPN
Korea,2006,0.0568538522736599,KOR
Korea,2007,0.0654361471591183,KOR
Korea,2008,0.0453958538657261,KOR
Korea,2009,0.0404443443533938,KOR
Korea,2010,0.0441911994302407,KOR
Korea,2011,0.0484476084726509,KOR
Korea,2012,0.0454118143317685,KOR
Korea,2013,0.0442919936606455,KOR
Korea,2014,0.0556245774847055,KOR
Korea,2015,0.0706581570885906,KOR
Korea,2016,0.0767309962408549,KOR
Korea,2017,0.0746393573227651,KOR
Korea,2018,0.108347190044236,KOR
Korea,2019,0.154675505712863,KOR
Korea,2020,0.148037405361477,KOR
Korea,2021,0.240387413400118,KOR
Korea,2022,0.203784233103467,KOR
Korea,2023,0.139889026135725,KOR
Korea,2024,0.140252249482501,KOR
Latvia,2007,0.0317591912376623,LVA
Latvia,2008,0.0391077043484472,LVA
Latvia,2009,0.0,LVA
Latvia,2010,0.0022938958830192,LVA
Latvia,2011,0.0136004042214094,LVA
Latvia,2012,0.0090028091647407,LVA
Latvia,2013,0.0070441138814522,LVA
Latvia,2014,0.0285716959635284,LVA
Latvia,2015,0.0312816095031761,LVA
Latvia,2016,0.0326133732303268,LVA
Latvia,2017,0.0042528992742588,LVA
Latvia,2018,0.0118138074055383,LVA
Latvia,2019,0.0182125988383779,LVA
Latvia,2020,0.0145265581924535,LVA
Latvia,2021,0.0346512275556118,LVA
Latvia,2022,0.0201827997947276,LVA
Latvia,2023,0.0064305919272231,LVA
Latvia,2024,0.0034489141622118,LVA
Lithuania,2007,0.0172951823367614,LTU
Lithuania,2009,0.0005375660265053,LTU
Lithuania,2010,0.0003763066683938,LTU
Lithuania,2011,0.0116879414959208,LTU
Lithuania,2012,0.014148434757204,LTU
Lithuania,2013,0.029009974157173,LTU
Lithuania,2014,0.0227657503056063,LTU
Lithuania,2015,0.0184437254987773,LTU
Lithuania,2016,0.0064462146339284,LTU
Lithuania,2017,0.0085277835737838,LTU
Lithuania,2018,0.0074553221364819,LTU
Lithuania,2019,0.0094676852208117,LTU
Lithuania,2020,0.0260235173714283,LTU
Lithuania,2021,0.0804027345156416,LTU
Lithuania,2022,0.105564056978724,LTU
Lithuania,2023,0.0397831643805688,LTU
Lithuania,2024,0.0259368171905461,LTU
Luxembourg,2007,0.0417386502829241,LUX
Luxembourg,2008,0.0730303922984618,LUX
Luxembourg,2009,0.0140011653965136,LUX
Luxembourg,2010,0.0050458313034093,LUX
Luxembourg,2011,0.0124299284528821,LUX
Luxembourg,2012,0.0251368379348324,LUX
Luxembourg,2013,0.0137327605363632,LUX
Luxembourg,2014,0.0082831024365006,LUX
Luxembourg,2015,0.0108911309132952,LUX
Luxembourg,2016,0.0005249592557544,LUX
Luxembourg,2017,0.0234369303442955,LUX
Luxembourg,2018,0.0179710056555006,LUX
Luxembourg,2019,0.0233679728773012,LUX
Luxembourg,2020,0.055171043991658,LUX
Luxembourg,2021,0.038452141953346,LUX
Luxembourg,2022,0.27843693252394,LUX
Luxembourg,2023,0.0406019245767373,LUX
Luxembourg,2024,0.0089947782808106,LUX
Netherlands,2007,0.0410259592885035,NLD
Netherlands,2008,0.0397064824080773,NLD
Netherlands,2009,0.0256480397425439,NLD
Netherlands,2010,0.0213370751221523,NLD
Netherlands,2011,0.0224491462831757,NLD
Netherlands,2012,0.0239188543342487,NLD
Netherlands,2013,0.0311298250500791,NLD
Netherlands,2014,0.0259292412529132,NLD
Netherlands,2015,0.0252644740907224,NLD
Netherlands,2016,0.0317165736832755,NLD
Netherlands,2017,0.0458857766759852,NLD
Netherlands,2018,0.0519565795514421,NLD
Netherlands,2019,0.0621733283443893,NLD
Netherlands,2020,0.0906428935177903,NLD
Netherlands,2021,0.144974085538875,NLD
Netherlands,2022,0.102249235958357,NLD
Netherlands,2023,0.111005514389672,NLD
Netherlands,2024,0.105387819776695,NLD
New Zealand,2007,0.0438733337172285,NZL
New Zealand,2008,0.0348187710841478,NZL
New Zealand,2009,0.0174564211109309,NZL
New Zealand,2010,0.0463074816871754,NZL
New Zealand,2011,0.01716123360077,NZL
New Zealand,2012,0.012297662634674,NZL
New Zealand,2013,0.0235272342918324,NZL
New Zealand,2014,0.022970854936237,NZL
New Zealand,2015,0.0213249850704366,NZL
New Zealand,2016,0.0350456829528611,NZL
New Zealand,2017,0.0749546244617055,NZL
New Zealand,2018,0.0881274295010226,NZL
New Zealand,2019,0.0347028395271364,NZL
New Zealand,2020,0.0387210905984925,NZL
New Zealand,2021,0.105772457333684,NZL
New Zealand,2022,0.0811134265911542,NZL
New Zealand,2023,0.0924998940304348,NZL
New Zealand,2024,0.136654305659891,NZL
Norway,2007,0.0895180233394818,NOR
Norway,2008,0.0570343531804213,NOR
Norway,2009,0.0460041215412256,NOR
Norway,2010,0.0475211568051991,NOR
Norway,2011,0.0354252904108922,NOR
Norway,2012,0.0243017377654712,NOR
Norway,2013,0.0175000598365527,NOR
Norway,2014,0.0232574828637031,NOR
Norway,2015,0.0160488684914621,NOR
Norway,2016,0.0294342734859539,NOR
Norway,2017,0.0228698596288535,NOR
Norway,2018,0.0213417055121189,NOR
Norway,2019,0.0366672536716088,NOR
Norway,2020,0.0350277521522289,NOR
Norway,2021,0.0482255941548265,NOR
Norway,2022,0.0242002991960241,NOR
Norway,2023,0.0540514286304913,NOR
Norway,2024,0.0508727007737247,NOR
Poland,2007,0.0129357894935826,POL
Poland,2008,0.014563980757213,POL
Poland,2009,0.0003645038492427,POL
Poland,2010,0.0010455873714113,POL
Poland,2011,0.00735683167854,POL
Poland,2012,0.0025559415098401,POL
Poland,2013,0.0042251726027014,POL
Poland,2014,0.0058642291683675,POL
Poland,2015,0.0073909399004604,POL
Poland,2016,0.0186346995602397,POL
Poland,2017,0.0097691335659846,POL
Poland,2018,0.006618026016046,POL
Poland,2019,0.0186540721165894,POL
Poland,2020,0.026097914414739,POL
Poland,2021,0.020841031674687,POL
Poland,2022,0.0347639528398481,POL
Poland,2023,0.0104094585318771,POL
Poland,2024,0.0096933564298015,POL
Portugal,2007,0.0642969069835204,PRT
Portugal,2008,0.0280681433494208,PRT
Portugal,2009,0.019318803771054,PRT
Portugal,2010,0.0094781925284379,PRT
Portugal,2011,0.0056188764318256,PRT
Portugal,2012,0.0069455971000658,PRT
Portugal,2013,0.0166790878159902,PRT
Portugal,2014,0.0211581990887564,PRT
Portugal,2015,0.0249905433756993,PRT
Portugal,2016,0.0103879507376124,PRT
Portugal,2017,0.0123623884985004,PRT
Portugal,2018,0.0122731111528994,PRT
Portugal,2019,0.0218280138600694,PRT
Portugal,2020,0.0199856487113616,PRT
Portugal,2021,0.0219376211129522,PRT
Portugal,2022,0.0262145735945598,PRT
Portugal,2023,0.0145029371576321,PRT
Portugal,2024,0.0241781732439168,PRT
Romania,2007,0.031254166581574,ROU
Romania,2008,0.0035908871251588,ROU
Romania,2009,0.001742702979552,ROU
Romania,2010,0.001584804534594,ROU
Romania,2011,0.0028905126055092,ROU
Romania,2012,0.003238708673301,ROU
Romania,2013,0.0020888020113639,ROU
Romania,2014,0.0035270969973889,ROU
Romania,2015,0.0011436680658735,ROU
Romania,2016,0.0011111923421178,ROU
Romania,2017,0.0013439177983292,ROU
Romania,2018,0.0006426956697346,ROU
Romania,2019,0.0096895881309503,ROU
Romania,2020,0.0045527142573698,ROU
Romania,2021,0.0060182454879236,ROU
Romania,2022,0.0116752149678106,ROU
Romania,2023,0.005865713372971,ROU
Romania,2024,0.0034474391155089,ROU
Russia,2007,0.0077578685417356,RUS
Russia,2008,0.0090677474417079,RUS
Russia,2009,0.0094232943837165,RUS
Russia,2010,0.0093595343311138,RUS
Russia,2011,0.0133049973043951,RUS
Russia,2012,0.014252341731957,RUS
Russia,2013,0.0076301282178849,RUS
Russia,2014,0.0071871071068348,RUS
Russia,2015,0.0104145122561207,RUS
Russia,2016,0.0098685292601892,RUS
Russia,2017,0.0078770219012971,RUS
Russia,2018,0.0093524033866561,RUS
Russia,2019,0.0077631929834958,RUS
Slovak Republic,2007,0.0019626163486615,SVK
Slovak Republic,2008,0.0,SVK
Slovak Republic,2009,0.0,SVK
Slovak Republic,2010,0.003015397210085,SVK
Slovak Republic,2011,0.0,SVK
Slovak Republic,2012,0.0,SVK
Slovak Republic,2013,6.69860009674655e-05,SVK
Slovak Republic,2014,0.0089600300288596,SVK
Slovak Republic,2015,0.0152233146597351,SVK
Slovak Republic,2016,0.0162571179400909,SVK
Slovak Republic,2017,0.0041382879832751,SVK
Slovak Republic,2018,0.0045859410417549,SVK
Slovak Republic,2019,0.0211734710807469,SVK
Slovak Republic,2020,0.0212057491267406,SVK
Slovak Republic,2021,0.0204937293528547,SVK
Slovak Republic,2022,0.0162795264357947,SVK
Slovak Republic,2023,0.0131829060289598,SVK
Slovak Republic,2024,0.0204306259959084,SVK
Slovenia,2007,0.0013756302122654,SVN
Slovenia,2008,0.0013247900960586,SVN
Slovenia,2009,0.0020094512297382,SVN
Slovenia,2010,0.0009153777751165,SVN
Slovenia,2011,0.0057147403975656,SVN
Slovenia,2012,0.0041743734893853,SVN
Slovenia,2013,0.01244300136048,SVN
Slovenia,2014,0.0098333849308021,SVN
Slovenia,2015,0.0090556141301529,SVN
Slovenia,2016,0.0088461779055904,SVN
Slovenia,2017,0.0053529475466229,SVN
Slovenia,2018,0.000659886292781,SVN
Slovenia,2019,0.0021284759205748,SVN
Slovenia,2020,0.0066989796210554,SVN
Slovenia,2021,0.0017723131603965,SVN
Slovenia,2022,0.013354641697389,SVN
Slovenia,2023,0.0007818509759234,SVN
Slovenia,2024,0.0079496615472009,SVN
South Africa,2007,0.0217006178499794,ZAF
South Africa,2008,0.0326170716109028,ZAF
South Africa,2009,0.0100876508429289,ZAF
South Africa,2010,0.0197382108630069,ZAF
South Africa,2011,0.0218574690775953,ZAF
South Africa,2012,0.0249221561556527,ZAF
South Africa,2013,0.0402101591823685,ZAF
South Africa,2014,0.0632520568534685,ZAF
South Africa,2015,0.0254364018908305,ZAF
South Africa,2016,0.0400734098464298,ZAF
South Africa,2017,0.182748716933474,ZAF
South Africa,2018,0.0558790638144258,ZAF
South Africa,2019,0.124450499996082,ZAF
South Africa,2020,0.0323535175531517,ZAF
South Africa,2021,0.0096431970277971,ZAF
South Africa,2022,0.0165172085011721,ZAF
South Africa,2023,0.0213552990071153,ZAF
Spain,2007,0.0259571749409807,ESP
Spain,2008,0.023581554808297,ESP
Spain,2009,0.0179930724201665,ESP
Spain,2010,0.0235497991499991,ESP
Spain,2011,0.0270394869666681,ESP
Spain,2012,0.0200867183287726,ESP
Spain,2013,0.0156545710941678,ESP
Spain,2014,0.0285743712583323,ESP
Spain,2015,0.0399926531436237,ESP
Spain,2016,0.0385889934818743,ESP
Spain,2017,0.0469815410507455,ESP
Spain,2018,0.0423746258961631,ESP
Spain,2019,0.0449145060416852,ESP
Spain,2020,0.0653401768132347,ESP
Spain,2021,0.115534408029058,ESP
Spain,2022,0.0651823843578833,ESP
Spain,2023,0.0497311153572777,ESP
Spain,2024,0.0558211688475596,ESP
Sweden,2007,0.115011706049728,SWE
Sweden,2008,0.106037757669202,SWE
Sweden,2009,0.0738486381447155,SWE
Sweden,2010,0.0737985614012683,SWE
Sweden,2011,0.0596009679280181,SWE
Sweden,2012,0.0521142992498647,SWE
Sweden,2013,0.0541820904183952,SWE
Sweden,2014,0.0650642874202084,SWE
Sweden,2015,0.0387702305263363,SWE
Sweden,2016,0.0449449076205352,SWE
Sweden,2017,0.0479744523229645,SWE
Sweden,2018,0.0845831438919243,SWE
Sweden,2019,0.0688562827246924,SWE
Sweden,2020,0.116618853397886,SWE
Sweden,2021,0.18514916196859,SWE
Sweden,2022,0.165070700689055,SWE
Sweden,2023,0.0701789802928525,SWE
Sweden,2024,0.106964235205889,SWE
Switzerland,2007,0.071678105666802,CHE
Switzerland,2008,0.0367523169245052,CHE
Switzerland,2009,0.04445694568989,CHE
Switzerland,2010,0.0356812774207087,CHE
Switzerland,2011,0.0347848214768457,CHE
Switzerland,2012,0.0209252341807017,CHE
Switzerland,2013,0.0285288786301514,CHE
Switzerland,2014,0.0279330244854486,CHE
Switzerland,2015,0.0470496858711286,CHE
Switzerland,2016,0.052011800042389,CHE
Switzerland,2017,0.0473681134900226,CHE
Switzerland,2018,0.0683134531648059,CHE
Switzerland,2019,0.0707129978696854,CHE
Switzerland,2020,0.081380455609109,CHE
Switzerland,2021,0.0942375982152995,CHE
Switzerland,2022,0.106993321935103,CHE
Switzerland,2023,0.0882457570462706,CHE
Switzerland,2024,0.117463048022678,CHE
United Kingdom,2007,0.0655275635726282,GBR
United Kingdom,2008,0.0729957701251108,GBR
United Kingdom,2009,0.0408199127294467,GBR
United Kingdom,2010,0.0368917100807702,GBR
United Kingdom,2011,0.0410506561517919,GBR
United Kingdom,2012,0.0383835719079632,GBR
United Kingdom,2013,0.0317040805807157,GBR
United Kingdom,2014,0.0393541755025568,GBR
United Kingdom,2015,0.0506903334878893,GBR
United Kingdom,2016,0.0366172074771259,GBR
United Kingdom,2017,0.086594295808489,GBR
United Kingdom,2018,0.089744740370574,GBR
United Kingdom,2019,0.118542180060762,GBR
United Kingdom,2020,0.115679844829604,GBR
United Kingdom,2021,0.211858907731253,GBR
United Kingdom,2022,0.121190337413565,GBR
United Kingdom,2023,0.115000893198413,GBR
United Kingdom,2024,0.172908954783771,GBR
United States,2006,0.210138153561815,USA
United States,2007,0.258410371316522,USA
United States,2008,0.246084947339386,USA
United States,2009,0.183674317313216,USA
United States,2010,0.202546347408072,USA
United States,2011,0.280512677100479,USA
United States,2012,0.244099412264204,USA
United States,2013,0.237820906336017,USA
United States,2014,0.32288471303039,USA
United States,2015,0.343499561103118,USA
United States,2016,0.329680522978692,USA
United States,2017,0.362314965918054,USA
United States,2018,0.57272930414582,USA
United States,2019,0.541741915107184,USA
United States,2020,0.609806864697992,USA
United States,2021,1.12615281924749,USA
United States,2022,0.731152149395912,USA
United States,2023,0.465714234829087,USA
United States,2024,0.535746992788515,USA
